id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
4781<-255,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,211865,4781,,,,,,ok,
4781<-140,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,,,4131,4781,,,,,,ok,
4781<-401,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,401,Madeira Isles,GPH,,,,204,4781,,,,,,ignore_resolved,
4781<-Gran Canaria,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,Gran Canaria,Gran Canaria,RIC,,,,2489,4781,,,,,,ignore_resolved,
4781<-4348,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,4348,Porto Novo,GPH,,,,5321,4781,,,,,,ignore_resolved,
4781<-Monrovia,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,Monrovia,Monrovia,RIC,,,,18,4781,,,,,,ignore_resolved,
4781<-484,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,484,Congo (Brazzaville) (French Congo) (Middle Congo),GPH-AUTONOMOUS-CITED,1,,,406,4781,,,,,,ok,
4781<-4347,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,4347,Cotonou,GPH-AUTONOMOUS-CITED,,,,241,4781,,,,,,ok,
4781<-Tenerife,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,Tenerife,Tenerife,RIC,,,,11,4781,,,,,,ignore_resolved,
4781<-4346,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,4346,Anecho (Little Popo),GPH,,,,1,4781,,,,,,ignore_resolved,
4781<-4372,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,4372,Grand-Bassam,GPH,,,,36,4781,,,,,,ignore_resolved,
4781<-413,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,413,Fernando Po (Bioko),GPH,,,,2,4781,,,,,,ignore_resolved,
4781<-904,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,904,Victoria,GPH-AUTONOMOUS-CITED,1,,,2,4781,,,,,,ok,
4781<-Lomé,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,Lomé,Lomé,RIC,,,,3,4781,,,,,,ignore_resolved,
4781<-Dakar,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,Dakar,Dakar,RIC,,,,3,4781,,,,,,ignore_resolved,
4781<-Ambriz,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,Ambriz,Ambriz,RIC,,,,22,4781,,,,,,ignore_resolved,
4781<-235,1894,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,17,4781,,,,,,ok,
4781->200,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,263509,4781,,,,,,ok,
4781->451,1894,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,4762,4781,,,,,,ok,
4781->Accra,1894,Accra,Accra,RIC,,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,1500,4781,,,,,,ignore_resolved,
4781->Cape Coast Castle,1894,Cape Coast Castle,Cape Coast Castle,RIC,,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,2431,4781,,,,,,ignore_resolved,
4781->4792,1894,4792,Old Calabar (Efik),GPH,,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,18,4781,,,,,,ignore_resolved,
4781->Bonny River,1894,Bonny River,Bonny River,RIC,,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,100,4781,,,,,,ignore_resolved,
4781->4794,1894,4794,Opobo,GPH,,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,146,4781,,,,,,ignore_resolved,
4781->220,1894,220,France,GPH-AUTONOMOUS-CITED,1,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,3779,4781,,,,,,ok,
4781->255,1894,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,361188,4781,,,,,,ok,
4781->4348,1894,4348,Porto Novo,GPH,,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,2587,4781,,,,,,ignore_resolved,
4781->235,1894,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,7912,4781,,,,,,ok,
200<-Russia (North Ports),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Russia (North Ports),Russia (North Ports),RIC,,,,12078482,200,,,,,,ignore_resolved,
200<-Russia (South Ports),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Russia (South Ports),Russia (South Ports),RIC,,,,11520266,200,,,,,,ignore_resolved,
200<-380,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,8330188,200,,,,,,ok,
200<-385,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,3657595,200,,,,,,ok,
200<-Denmark & Greenland & Iceland,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Denmark & Greenland & Iceland,Denmark & Greenland & Iceland,RIC,,,,9543766,200,,9543766,200,10|390|395,,split_failed_no_ratio,
200<-5,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,,,,18237,200,,,,,,ok,
200<-255,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,26874470,200,,,,,,ok,
200<-510,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,510,German East Africa,GPH-AUTONOMOUS-CITED,,,,65,200,,,,,,ok,
200<-210,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,27606397,200,,,,,,ok,
200<-Java,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Java,Java,RIC,,,,505248,200,,,,,,ignore_resolved,
200<-Dutch Oceania (other),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Dutch Oceania (other),Dutch Oceania (other),RIC,,,,980,200,,,,,,ignore_resolved,
200<-68,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,,,,13050,200,,,,,,ok,
200<-115,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,,,,26637,200,,,,,,ok,
200<-211,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,17052404,200,,,,,,ok,
200<-220,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,43450074,200,,,,,,ok,
200<-615,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,636372,200,,,,,,ok,
200<-430,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,430,French West Africa,GPH,,,,222198,200,,,,,,split_failed_error,
200<-751,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,751,French India,GPH-AUTONOMOUS-CITED,1,,,1269,200,,,,,,ok,
200<-Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,Annam & Cambodia (Kampuchea) & Cochin China & Tonkin,RIC,,,,38278,200,,38278,200,811|8151|8152|8153,,split_failed_no_ratio,
200<-French West Indies,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,French West Indies,French West Indies,RIC,,,,815,200,,815,200,65|66,,split_failed_no_ratio,
200<-120,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,120,French Guiana,GPH-AUTONOMOUS-CITED,1,,,2048,200,,,,,,ok,
200<-235,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,2390065,200,,,,,,ok,
200<-400,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,400,Azores (Western Isles),GPH,,,,65420,200,,,,,,ignore_resolved,
200<-401,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,401,Madeira Isles,GPH,,,,65442,200,,,,,,ignore_resolved,
200<-Portuguese Western Africa,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Portuguese Western Africa,Portuguese Western Africa,RIC,,,,56845,200,,56845,200,402|404,,split_failed_no_ratio,
200<-541,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,541,Mozambique (Portuguese East Africa),GPH-AUTONOMOUS-CITED,,,,30673,200,,,,,,ok,
200<-721,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,721,Macao,GPH-AUTONOMOUS-CITED,,,,3266,200,,,,,,ok,
200<-230,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,10547295,200,,,,,,ok,
200<-410,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,410,Canary Is.,GPH,,,,341455,200,,,,,,ignore_resolved,
200<-Spanish Western Africa,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Spanish Western Africa,Spanish Western Africa,RIC,,,,4964,200,,,,,,split_failed_error,
200<-Mariana Is. & Philippines,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Mariana Is. & Philippines,Mariana Is. & Philippines,RIC,,,,1633224,200,,1633224,200,840|9820,,split_failed_no_ratio,
200<-Spanish West Indies,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Spanish West Indies,Spanish West Indies,RIC,,,,243966,200,,,,,,ignore_resolved,
200<-325,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,3129173,200,,,,,,ok,
200<-300,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,1,,,1385762,200,,,,,,ok,
200<-350,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,350,Greece,GPH-AUTONOMOUS-CITED,1,,,1288175,200,,,,,,ok,
200<-355,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,355,Bulgaria,GPH-AUTONOMOUS-CITED,1,,,126102,200,,,,,,ok,
200<-360,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,360,Romania,GPH-AUTONOMOUS-CITED,1,,,3992134,200,,,,,,ok,
200<-European Turkey,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,European Turkey,European Turkey,RIC,,,,1012252,200,,,,,,ignore_resolved,
200<-Asian Turkey & Cyprus,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Asian Turkey & Cyprus,Asian Turkey & Cyprus,RIC,,,,3887563,200,,,,,,ignore_resolved,
200<-651,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,1,,,9284801,200,,,,,,ok,
200<-6203,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,6203,Tripolitania (Regency of Tripoli),GPH,,,,280525,200,,,,,,ignore_resolved,
200<-616,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,616,Tunisia (Regency of Tunis),GPH-AUTONOMOUS-CITED,,,,88528,200,,,,,,ok,
200<-600,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,600,Morocco,GPH-AUTONOMOUS-CITED,,,,360926,200,,,,,,ok,
200<-490,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,490,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State),GPH-AUTONOMOUS-CITED,,,,11164,200,,,,,,ok,
200<-Western Africa,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Western Africa,Western Africa,RIC,,,,116184,200,,116184,200,432|433|434|437|438|450|460|4341|4344|4345|4347|4381|4383|4391|4521|4559|4782|4783|4784,,split_failed_no_ratio,
200<-580,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,580,Madagascar (Malagasy Republic),GPH-AUTONOMOUS-CITED,,1,,137592,200,,,,,,ok,
200<-698,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,698,Oman (Sultanate of Muscat and Oman),GPH-AUTONOMOUS-CITED,,,,5,200,,,,,,ok,
200<-630,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,630,Iran (Persia),GPH-AUTONOMOUS-CITED,,,,206918,200,,,,,,ok,
200<-Borneo,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Borneo,Borneo,RIC,,,,137,200,,137,200,824|835,,split_failed_no_ratio,
200<-Indian Ocean Islands (other),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Indian Ocean Islands (other),Indian Ocean Islands (other),RIC,,,,139516,200,,,,,,ignore_resolved,
200<-800,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,115186,200,,,,,,ok,
200<-710,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,3543362,200,,,,,,ok,
200<-Japan & Republic of China (Taiwan) (Formosa),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Japan & Republic of China (Taiwan) (Formosa),Japan & Republic of China (Taiwan) (Formosa),RIC,,,,958541,200,,,,,,ignore_resolved,
200<-Pacific Islands,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Pacific Islands,Pacific Islands,RIC,,,,77946,200,,77946,200,912|925|930|940|945|955|960|970|983|9004|9007|9201|9253|9321|9462|9601|9602|9603|9610|9620|9810|9900,,split_failed_no_ratio,
200<-United States of America (Atlantic Coast),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,United States of America (Atlantic Coast),United States of America (Atlantic Coast),RIC,,,,86002916,200,,,,,,ignore_resolved,
200<-United States of America (Pacific Coast),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,United States of America (Pacific Coast),United States of America (Pacific Coast),RIC,,,,3604476,200,,,,,,ignore_resolved,
200<-Dominican Republic (Santo Domingo) & Haiti,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Dominican Republic (Santo Domingo) & Haiti,Dominican Republic (Santo Domingo) & Haiti,RIC,,,,81072,200,,81072,200,41|42,,split_failed_no_ratio,
200<-70,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,70,Mexico,GPH-AUTONOMOUS-CITED,1,,,554746,200,,,,,,ok,
200<-Central America,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Central America,Central America,RIC,,,,948733,200,,948733,200,90|91|92|93|94|1081|1103,,split_failed_no_ratio,
200<-100,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,,,,569412,200,,,,,,ok,
200<-101,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,101,Venezuela,GPH-AUTONOMOUS-CITED,,,,145212,200,,,,,,ok,
200<-130,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,130,Ecuador,GPH-AUTONOMOUS-CITED,,,,233479,200,,,,,,ok,
200<-135,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,135,Peru,GPH-AUTONOMOUS-CITED,,,,1070949,200,,,,,,ok,
200<-Chile & Patagonia (Pacific Coast),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Chile & Patagonia (Pacific Coast),Chile & Patagonia (Pacific Coast),RIC,,,,3711544,200,,,,,,ignore_resolved,
200<-140,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,,,3940069,200,,,,,,ok,
200<-165,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,165,Uruguay,GPH-AUTONOMOUS-CITED,1,,,267101,200,,,,,,ok,
200<-Argentina (La Plata) & Patagonia (Atlantic Coast),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Argentina (La Plata) & Patagonia (Atlantic Coast),Argentina (La Plata) & Patagonia (Atlantic Coast),RIC,,,,6168624,200,,,,,,ignore_resolved,
200<-2003,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2003,Channel Is.,GPH-AUTONOMOUS-CITED,,,,1212158,200,,,,,,ok,
200<-231,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,231,Gibraltar,GPH-AUTONOMOUS-CITED,,,,43112,200,,,,,,ok,
200<-Gozo & Malta,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Gozo & Malta,Gozo & Malta,RIC,,,,81841,200,,,,,,ignore_resolved,
200<-420,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,27652,200,,,,,,ok,
200<-451,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,218712,200,,,,,,ok,
200<-452,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,379261,200,,,,,,ok,
200<-4781,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4781,Lagos,GPH-AUTONOMOUS-CITED,1,,,952165,200,,,,,,ok,
200<-436,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,436,Niger,GPH,,,,396345,200,,,,,,ignore_resolved,
200<-4070,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4070,Ascension I.,GPH-AUTONOMOUS-CITED,,,,222,200,,,,,,ok,
200<-4050,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4050,St. Helena,GPH-AUTONOMOUS-CITED,1,,,729,200,,,,,,ok,
200<-561,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,1,,,4301521,200,,,,,,ok,
200<-562,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,562,Natal,GPH-AUTONOMOUS-CITED,1,,,688055,200,,,,,,ok,
200<-Pemba Island & Zanzibar,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Pemba Island & Zanzibar,Pemba Island & Zanzibar,RIC,,,,234088,200,,,,,,ignore_resolved,
200<-British Eastern Africa,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,British Eastern Africa,British Eastern Africa,RIC,,,,1730,200,,,,,,split_failed_error,
200<-590,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,590,Mauritius,GPH-AUTONOMOUS-CITED,1,,,224350,200,,,,,,ok,
200<-681,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,681,Aden,GPH-AUTONOMOUS-CITED,1,,,204419,200,,,,,,ok,
200<-Mumbai (Bombay),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Mumbai (Bombay),Mumbai (Bombay),RIC,,,,5916806,200,,,,,,ignore_resolved,
200<-Chennai (Madras),1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Chennai (Madras),Chennai (Madras),RIC,,,,4131571,200,,,,,,ignore_resolved,
200<-Bengal,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Bengal,Bengal,RIC,,,,15899573,200,,,,,,ignore_resolved,
200<-775,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,775,Myanmar (Burma),GPH,,,,1700907,200,,,,,,ignore_resolved,
200<-827,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,827,Straits Settlements,GPH-AUTONOMOUS-CITED,1,,,4584783,200,,,,,,ok,
200<-780,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,1,,,4101275,200,,,,,,ok,
200<-8231,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,8231,Labuan I.,GPH,,,,47,200,,,,,,ignore_resolved,
200<-720,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,630818,200,,,,,,ok,
200<-902,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,902,Western Australia,GPH-AUTONOMOUS-CITED,1,,,318739,200,,,,,,ok,
200<-Australian Northern Territory & South Australia,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,Australian Northern Territory & South Australia,Australian Northern Territory & South Australia,RIC,,,,2827601,200,,,,,,ignore_resolved,
200<-904,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,904,Victoria,GPH-AUTONOMOUS-CITED,1,,,6559144,200,,,,,,ok,
200<-901,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,901,New South Wales,GPH-AUTONOMOUS-CITED,1,,,10759868,200,,,,,,ok,
200<-905,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,905,Queensland,GPH-AUTONOMOUS-CITED,1,,,2734240,200,,,,,,ok,
200<-906,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,906,Tasmania,GPH-AUTONOMOUS-CITED,1,,,346776,200,,,,,,ok,
200<-920,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,920,New Zealand,GPH-AUTONOMOUS-CITED,1,,,8285662,200,,,,,,ok,
200<-950,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,950,Fiji,GPH-AUTONOMOUS-CITED,1,,,27180,200,,,,,,ok,
200<-20,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,12506642,200,,,,,,ok,
200<-21,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,1,,,401004,200,,,,,,ok,
200<-30,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,725,200,,,,,,ok,
200<-British West Indies,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,British West Indies,British West Indies,RIC,,,,1938022,200,,1938022,200,31|51|52|53|1055|1063,,split_failed_no_ratio,
200<-80,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,80,Belize (British Honduras),GPH-AUTONOMOUS-CITED,,,,253007,200,,,,,,ok,
200<-110,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,1,,,853564,200,,,,,,ok,
200<-1163,1894,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1163,Falkland Is.,GPH-AUTONOMOUS-CITED,1,,,167852,200,,,,,,ok,
200->Russia (North Ports),1894,Russia (North Ports),Russia (North Ports),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,5796897,200,,,,,,ignore_resolved,
200->Russia (South Ports),1894,Russia (South Ports),Russia (South Ports),RIC,,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,1087583,200,,,,,,ignore_resolved,
200->380,1894,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,2970171,200,,,,,,ok,
