id,year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,newReporter,newPartners,originalReportedTradeFlowId,status,notes
248<-Gibraltar & Spain,1886,248,Hamburg,GPH,1,,,Gibraltar & Spain,Gibraltar & Spain,RIC,,,,601220.5766967438,248,,601220.5766967438,255,230|231,,split_failed_no_ratio,
248<-235,1886,248,Hamburg,GPH,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,493081.60062769713,248,,,,,,ignore_resolved,
248<-Italy & Malta,1886,248,Hamburg,GPH,1,,,Italy & Malta,Italy & Malta,RIC,,,,428059.53315025504,248,,428059.53315025504,255,325|338,,split_failed_no_ratio,
248<-300,1886,248,Hamburg,GPH,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,71540.80031384857,248,,,,,,ignore_resolved,
248<-Greece & Ionian Is.,1886,248,Hamburg,GPH,1,,,Greece & Ionian Is.,Greece & Ionian Is.,RIC,,,,81947.33228717145,248,,,,,,ignore_resolved,
248<-European Turkey & Romania,1886,248,Hamburg,GPH,1,,,European Turkey & Romania,European Turkey & Romania,RIC,,,,92518.63475872892,248,,,,,,ignore_resolved,
248<-10,1886,248,Hamburg,GPH,1,,,10,Greenland,GPH-AUTONOMOUS-CITED,,,,666.928207140055,248,,,,,,ignore_resolved,
248<-British Northern America,1886,248,Hamburg,GPH,1,,,British Northern America,British Northern America,RIC,,,,58226.26520204002,248,,58226.26520204002,255,20|21,,split_failed_no_ratio,
248<-United States of America (other),1886,248,Hamburg,GPH,1,,,United States of America (other),United States of America (other),RIC,,,,5473055.119654766,248,,,,,,ignore_resolved,
248<-Central America & Mexico,1886,248,Hamburg,GPH,1,,,Central America & Mexico,Central America & Mexico,RIC,,,,1097607.395056885,248,,1097607.395056885,255,70|80|90|91|92|93|94|1081|1103,,split_failed_no_ratio,
248<-Puerto Rico & St. Thomas,1886,248,Hamburg,GPH,1,,,Puerto Rico & St. Thomas,Puerto Rico & St. Thomas,RIC,,,,139195.27265594353,248,,139195.27265594353,255,5|6,,split_failed_no_ratio,
248<-Dominican Republic (Santo Domingo) & Haiti,1886,248,Hamburg,GPH,1,,,Dominican Republic (Santo Domingo) & Haiti,Dominican Republic (Santo Domingo) & Haiti,RIC,,,,335559.53315025504,248,,,,,,ignore_resolved,
248<-40,1886,248,Hamburg,GPH,1,,,40,Cuba,GPH-AUTONOMOUS-CITED,,,,22392.114554727345,248,,,,,,ignore_resolved,
248<-West Indies (other),1886,248,Hamburg,GPH,1,,,West Indies (other),West Indies (other),RIC,,,,60469.79207532366,248,,60469.79207532366,255,30|31|51|53|65|66|68|1032|1033|1044|1048|1055|1063|1087,,split_failed_no_ratio,
248<-Colombia (New Granada) (Gran Colombia) (other),1886,248,Hamburg,GPH,1,,,Colombia (New Granada) (Gran Colombia) (other),Colombia (New Granada) (Gran Colombia) (other),RIC,,,,386305.41388779914,248,,,,,,ignore_resolved,
248<-101,1886,248,Hamburg,GPH,1,,,101,Venezuela,GPH-AUTONOMOUS-CITED,,,,306238.72106708516,248,,,,,,ignore_resolved,
248<-140,1886,248,Hamburg,GPH,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,,,3069107.98352295,248,,,,,,ignore_resolved,
248<-Argentina (La Plata) & Uruguay,1886,248,Hamburg,GPH,1,,,Argentina (La Plata) & Uruguay,Argentina (La Plata) & Uruguay,RIC,,,,1371628.089446842,248,,,,,,ignore_resolved,
248<-Falkland Is. & Patagonia,1886,248,Hamburg,GPH,1,,,Falkland Is. & Patagonia,Falkland Is. & Patagonia,RIC,,,,2992.8403295409967,248,,,,,,ignore_resolved,
248<-Western America,1886,248,Hamburg,GPH,1,,,Western America,Western America,RIC,,,,2559982.346018046,248,,,,,,ignore_resolved,
248<-Barbary Coast & Egypt Arab Republic (Egypt),1886,248,Hamburg,GPH,1,,,Barbary Coast & Egypt Arab Republic (Egypt),Barbary Coast & Egypt Arab Republic (Egypt),RIC,,,,14421.832091016086,248,,14421.832091016086,255,600|615|616|651|6067,,split_failed_no_ratio,
248<-Western Africa,1886,248,Hamburg,GPH,1,,,Western Africa,Western Africa,RIC,,,,469098.1757551981,248,,469098.1757551981,255,402|404|432|433|437|450|451|452|460|4341|4344|4345|4347|4361|4381|4383|4391|4521|4781|4782|4783|4784,,split_failed_no_ratio,
248<-Eastern Africa & Mauritius,1886,248,Hamburg,GPH,1,,,Eastern Africa & Mauritius,Eastern Africa & Mauritius,RIC,,,,76025.40211847784,248,,76025.40211847784,255,500|510|511|512|521|522|530|531|541|590,,split_failed_no_ratio,
248<-561,1886,248,Hamburg,GPH,1,,,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,1,,,125641.91839937231,248,,,,,,ignore_resolved,
248<-Iran (Persia) & Western Anatolia,1886,248,Hamburg,GPH,1,,,Iran (Persia) & Western Anatolia,Iran (Persia) & Western Anatolia,RIC,,,,7266.575127500981,248,,7266.575127500981,255,630|640,,split_failed_no_ratio,
248<-British East Indies,1886,248,Hamburg,GPH,1,,,British East Indies,British East Indies,RIC,,,,439193.8014907807,248,,439193.8014907807,255,720|750|780|8201|8202|8210|8218|8231,,split_failed_no_ratio,
248<-830,1886,248,Hamburg,GPH,1,,,830,Singapore,GPH,,,,193124.2644174186,248,,,,,,ignore_resolved,
248<-800,1886,248,Hamburg,GPH,1,,,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,4843.075715967046,248,,,,,,ignore_resolved,
248<-850,1886,248,Hamburg,GPH,1,,,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,6995.880737544135,248,,,,,,ignore_resolved,
248<-840,1886,248,Hamburg,GPH,1,,,840,Philippines,GPH-AUTONOMOUS-CITED,1,,,3879.4625343271873,248,,,,,,ignore_resolved,
248<-710,1886,248,Hamburg,GPH,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,301950.7650058847,248,,,,,,ignore_resolved,
248<-Asian Russia & Japan,1886,248,Hamburg,GPH,1,,,Asian Russia & Japan,Asian Russia & Japan,RIC,,,,257225.87289132993,248,,,,,,ignore_resolved,
248<-Australia & Pacific Islands,1886,248,Hamburg,GPH,1,,,Australia & Pacific Islands,Australia & Pacific Islands,RIC,,,,125510.0039231071,248,,125510.0039231071,255,901|902|903|904|905|906|912|930|950|955|960|970|983|9004|9007|9201|9253|9462|9601|9602|9603|9610|9620|9810|9820|9900,,split_failed_no_ratio,
380<-385,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,385,Norway,GPH-AUTONOMOUS-CITED,1,,,1255445.7841929237,380,,,,,,ok,
380<-Arctic & Greenland & North Sea,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,Arctic & Greenland & North Sea,Arctic & Greenland & North Sea,RIC,,,,6380.918852314733,380,,6380.918852314733,380,10|2249,,split_failed_no_ratio,
380<-375,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,375,Finland,GPH,1,,,361182.0102094701,380,,,,,,ignore_resolved,
380<-365,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,1086516.4583700052,380,,,,,,ok,
380<-390,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,2337396.5851082555,380,,,,,,ok,
380<-239,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,239,Prussia,GPH,,,,1250715.1029748283,380,,,,,,ignore_resolved,
380<-Hanse Towns & Mecklenburg Schwerin & Oldenburg,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,Hanse Towns & Mecklenburg Schwerin & Oldenburg,Hanse Towns & Mecklenburg Schwerin & Oldenburg,RIC,,,,3825745.907410667,380,,,,,,ignore_resolved,
380<-210,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,334008.0971659919,380,,,,,,ok,
380<-211,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,499856.9794050343,380,,,,,,ok,
380<-200,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,4251067.153670128,380,,,,,,ok,
380<-220,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,371908.55483189574,380,,,,,,ok,
380<-235,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,64579.299419116345,380,,,,,,ok,
380<-230,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,67109.66379158598,380,,,,,,ok,
380<-Gibraltar & Malta,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,Gibraltar & Malta,Gibraltar & Malta,RIC,,,,275.03960570322124,380,,275.03960570322124,380,231|338,,split_failed_no_ratio,
380<-325,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,54952.91321950361,380,,,,,,ok,
380<-640,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,1,,,1815.2613976412601,380,,,,,,ok,
380<-615,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,1540.221791938039,380,,,,,,ok,
380<-Asia (other) & East Indies,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,Asia (other) & East Indies,Asia (other) & East Indies,RIC,,,,172834.8882239042,380,,172834.8882239042,380,630|670|672|673|674|681|682|690|692|694|696|698|700|710|720|721|730|740|750|751|752|760|761|775|780|781|790|800|811|815|823|824|827|835|840|850|860|6800|6802|6822|6823|6826|6832|6844|6845|6846|6968|6982|7020|7030|7106|7121|7122|7124|7125|7127|7136|7137|7301|7505|7507|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7548|7549|7552|7553|7570|7573|7574|7577|7579|7582|7587|7588|7694|7701|7702|7703|7704|7706|7707|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7782|7783|7784|7785|7786|7787|7789|7790|7791|7792|7793|7794|7795|7796|7797|7798|7799|8002|8124|8151|8152|8153|8171|8201|8202|8203|8210|8218|8221|8223|8224|8231|8401|8501|8510|8523|8531|8533|8536|8550|8551|8560|8571|8572|8574,,split_failed_no_ratio,
380<-2,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,477578.77134307334,380,,,,,,ok,
380<-West Indies,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,West Indies,West Indies,RIC,,,,73270.55095933814,380,,73270.55095933814,380,5|6|30|31|40|41|42|51|53|65|66|68|1032|1033|1044|1048|1055|1063|1081|1087,,split_failed_no_ratio,
380<-140,1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,,,55.00792114064425,380,,,,,,ok,
380<-America (other),1886,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,America (other),America (other),RIC,,,,83281.9926069354,380,,83281.9926069354,380,3|20|21|70|80|90|91|92|93|94|100|101|110|115|120|130|135|145|150|155|160|165|1029|1072|1094|1101|1102|1103|1104|1105|1106|1111|1151|1163|10210,,split_failed_no_ratio,
380->385,1886,385,Norway,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,630445.7841929237,380,,,,,,ok,
380->Arctic & Greenland & North Sea,1886,Arctic & Greenland & North Sea,Arctic & Greenland & North Sea,RIC,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,275.03960570322124,380,,275.03960570322124,380,10|2249,,split_failed_no_ratio,
380->375,1886,375,Finland,GPH,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,227457.75391656396,380,,,,,,ignore_resolved,
380->365,1886,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,195333.1279704277,380,,,,,,ok,
380->390,1886,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,1415793.8743179017,380,,,,,,ok,
380->239,1886,239,Prussia,GPH,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,368883.1191691603,380,,,,,,ignore_resolved,
380->Hanse Towns & Mecklenburg Schwerin & Oldenburg,1886,Hanse Towns & Mecklenburg Schwerin & Oldenburg,Hanse Towns & Mecklenburg Schwerin & Oldenburg,RIC,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,775116.6167928181,380,,,,,,ignore_resolved,
380->210,1886,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,509373.34976236575,380,,,,,,ok,
380->211,1886,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,403208.0619609223,380,,,,,,ok,
380->200,1886,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,6102248.723816229,380,,,,,,ok,
380->220,1886,220,France,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,1147300.211230417,380,,,,,,ok,
380->235,1886,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,67934.78260869565,380,,,,,,ok,
380->230,1886,230,Spain,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,322126.3861996127,380,,,,,,ok,
380->Gibraltar & Malta,1886,Gibraltar & Malta,Gibraltar & Malta,RIC,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,6380.918852314733,380,,6380.918852314733,380,231|338,,split_failed_no_ratio,
380->325,1886,325,Italy,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,43016.1943319838,380,,,,,,ok,
380->640,1886,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,6875.990142580531,380,,,,,,ok,
380->651,1886,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,18867.71695124098,380,,,,,,ok,
380->615,1886,615,Algeria (Regency of Algiers),GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,32399.665551839462,380,,,,,,ok,
380->Northern Africa (other),1886,Northern Africa (other),Northern Africa (other),RIC,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,7426.0693539869735,380,,7426.0693539869735,380,600|616|625|6067|6090,,split_failed_no_ratio,
380->Southern Africa (other),1886,Southern Africa (other),Southern Africa (other),RIC,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,30969.459602182713,380,,30969.459602182713,380,540|541|561|562|563|564|565|570|571|572|5621,,split_failed_no_ratio,
380->900,1886,900,Australia,GPH,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,90212.99067065657,380,,90212.99067065657,380,901|902|903|904|905|906,,split_failed_no_ratio,
380->2,1886,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,144890.86428445694,380,,,,,,ok,
380->West Indies,1886,West Indies,West Indies,RIC,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,2255.324766766414,380,,2255.324766766414,380,5|6|30|31|40|41|42|51|53|65|66|68|1032|1033|1044|1048|1055|1063|1081|1087,,split_failed_no_ratio,
380->140,1886,140,Brazil,GPH-AUTONOMOUS-CITED,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,12321.774335504311,380,,,,,,ok,
380->America (other),1886,America (other),America (other),RIC,,,,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,2585.3722936102795,380,,2585.3722936102795,380,3|20|21|70|80|90|91|92|93|94|100|101|110|115|120|130|135|145|150|155|160|165|1029|1072|1094|1101|1102|1103|1104|1105|1106|1111|1151|1163|10210,,split_failed_no_ratio,
20<-200,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,200,United Kingdom,GPH-AUTONOMOUS-CITED,1,,,8373798.416037619,20,,,,,,ok,
20<-2,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,9251750.81466815,20,,,,,,ok,
20<-220,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,220,France,GPH-AUTONOMOUS-CITED,1,,,407379.03724786534,20,,,,,,ok,
20<-255,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,255,Germany (Zollverein),GPH-AUTONOMOUS-CITED,1,,,444566.0603060677,20,,,,,,ok,
20<-210,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,210,Netherlands,GPH-AUTONOMOUS-CITED,1,,,62280.245844161196,20,,,,,,ok,
20<-211,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,211,Belgium,GPH-AUTONOMOUS-CITED,1,,,105372.06616342861,20,,,,,,ok,
20<-230,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,230,Spain,GPH-AUTONOMOUS-CITED,1,,,78262.79750855916,20,,,,,,ok,
20<-235,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,235,Portugal,GPH-AUTONOMOUS-CITED,1,,,11648.10460751557,20,,,,,,ok,
20<-225,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,225,Switzerland,GPH-AUTONOMOUS-CITED,1,,,41885.28647444623,20,,,,,,ok,
20<-300,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,,1,,14552.448129356928,20,,,,,,ok,
20<-325,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,325,Italy,GPH-AUTONOMOUS-CITED,1,,,22005.73361382667,20,,,,,,ok,
20<-640,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,1,,,29909.25215526131,20,,,,,,ok,
20<-350,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,350,Greece,GPH-AUTONOMOUS-CITED,,,,22397.59930701646,20,,,,,,ok,
20<-390,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,390,Denmark,GPH-AUTONOMOUS-CITED,1,,,168.50224807160828,20,,,,,,ok,
20<-Norway & Sweden,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,Norway & Sweden,Norway & Sweden,RIC,,,,7179.598234541929,20,,,,,,ignore_resolved,
20<-365,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,2252.4027554345585,20,,,,,,ok,
20<-710,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1,,,195162.31489502123,20,,,,,,ok,
20<-740,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,740,Japan,GPH-AUTONOMOUS-CITED,1,,,306546.4257723879,20,,,,,,ok,
20<-British West Indies,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,British West Indies,British West Indies,RIC,,,,297632.7187229303,20,,297632.7187229303,20,30|31|51|53|1048|1055|1063,,split_failed_no_ratio,
20<-Spanish West Indies,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,Spanish West Indies,Spanish West Indies,RIC,,,,347672.111537351,20,,347672.111537351,20,6|40,,split_failed_no_ratio,
20<-French West Indies,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,French West Indies,French West Indies,RIC,,,,2287.2581776182815,20,,2287.2581776182815,20,65|66,,split_failed_no_ratio,
20<-5,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,,,,303.79903477292413,20,,,,,,ok,
20<-68,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,,,,636.0598935775275,20,,,,,,ok,
20<-110,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,1,,,20624.92265808687,20,,,,,,ok,
20<-140,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,140,Brazil,GPH-AUTONOMOUS-CITED,,,,227068.6383698387,20,,,,,,ok,
20<-Central America,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,Central America,Central America,RIC,,,,1065.8746854762198,20,,1065.8746854762198,20,80|90|91|92|93|94|1081|1103,,split_failed_no_ratio,
20<-155,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,155,Chile,GPH-AUTONOMOUS-CITED,1,,,4.124902033576702,20,,,,,,ok,
20<-70,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,70,Mexico,GPH-AUTONOMOUS-CITED,1,,,2338.81945303799,20,,,,,,ok,
20<-101,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,101,Venezuela,GPH-AUTONOMOUS-CITED,,,,3440.787031308006,20,,,,,,ok,
20<-British East Indies,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,British East Indies,British East Indies,RIC,,,,24152.332632099988,20,,24152.332632099988,20,720|750|780|827|8201|8202|8210|8218|8231,,split_failed_no_ratio,
20<-850,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,15230.375778575259,20,,,,,,ok,
20<-21,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,1,,,79264.32372231159,20,,,,,,ok,
20<-1029,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1029,St. Pierre and Miquelon,GPH-AUTONOMOUS-CITED,1,,,772.1816606855587,20,,,,,,ok,
20<-Spanish Oceania,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,Spanish Oceania,Spanish Oceania,RIC,,,,67888.46264901209,20,,67888.46264901209,20,9810|9820,,split_failed_no_ratio,
20<-Portuguese Africa,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,Portuguese Africa,Portuguese Africa,RIC,,,,6.187353050365053,20,,6.187353050365053,20,402|403|404|540|541,,split_failed_no_ratio,
20<-4,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,4,Hawaii (Sandwich Is.),GPH-AUTONOMOUS-CITED,,,,25.78063770985439,20,,,,,,ok,
20<-900,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,900,Australia,GPH,,,,2844.119952151136,20,,2844.119952151136,20,901|902|903|904|905|906,,split_failed_no_ratio,
20<-British Africa,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,British Africa,British Africa,RIC,,,,51422.6787113806,20,,51422.6787113806,20,451|452|561|562|570|4050|4383|4781|5612,,split_failed_no_ratio,
20<-800,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,3953.3061089799116,20,,,,,,ok,
20<-338,1886,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,90.74784473868745,20,,,,,,ok,
